composite_error,center_error,pva_magnitude,circular_std,cwce,angular_Zscore,nmse,error_message,g_cosine,glob_inh,w_inh
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.15230461 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.11022044 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.11322645 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.10721443 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.1012024 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.10420842 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.12224449 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.09819639 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.09519038 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.08617234 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.08917836 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.09218437 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.08316633 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.07715431 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.06813627 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.06513026 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.0741483 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.07114228 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.06212425 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.08016032 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.0501002 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.05911824 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.05611222 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.04709419 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.04108216 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.04408818 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.03807615 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.03206413 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.0260521 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.02905812 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.02304609 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.01102204 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.01703407 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.00801603 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.02004008 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.998998 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.01402806 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.00501002 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.00200401 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.05310621 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.99599198 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.99298597 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-1.03507014 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.98997996 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.98697395 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.98396794 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.98096192 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.9749499 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.97795591 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.95991984 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.96893788 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.97194389 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.95390782 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.94789579 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.95691383 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.96593186 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.96292585 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.94488978 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.94188377 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.93887776 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.9509018 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.93286573 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.92985972 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.92084168 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.9238477 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.91783567 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.93587174 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.91482966 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.90581162 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.89679359 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.89378758 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.90280561 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.91182365 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.89078156 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.90881764 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.92685371 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.8997996 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.88176353 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.88777555 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.87875752 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.88476954 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.87274549 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.8757515 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.86673347 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.86973948 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.86372745 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.85771543 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.86072144 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.84869739 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.85170341 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.84569138 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.84268537 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.83366733 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.83967936 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.82765531 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.83667335 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.82164329 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.8246493 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.81563126 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.83066132 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.81863727 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.81262525 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.80961924 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.79759519 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.80360721 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.8006012 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.85470942 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.78857715 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.79158317 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.79458918 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.78256513 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.77955912 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.78557114 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.77655311 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.80661323 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.77054108 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.77354709 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.76452906 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.76753507 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.76152305 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.75851703 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.749499 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.75551102 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.75250501 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.74348697 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.74649299 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.74048096 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.73747495 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.73146293 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.7254509 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.72845691 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.72244489 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.71943888 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.71643287 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.71342685 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.70741483 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.70140281 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.70440882 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.73446894 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.68036072 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.68937876 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.69539078 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.69839679 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.69238477 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.68637275 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.68336673 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.66833667 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.67735471 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.6743487 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.67134269 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.71042084 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.65631263 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.65931864 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.66533066 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.66232465 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.65330661 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.6503006 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.64729459 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.64428858 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.63527054 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.64128257 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.63226453 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.62324649 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.62625251 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.61422846 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.62925852 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.62024048 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.61723447 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.60821643 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.61122244 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.5991984 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.59619238 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.60521042 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.59318637 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.63827655 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.59018036 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.58416834 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.58717435 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.5751503 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.58116232 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.57815631 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.57214429 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.56913828 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.56012024 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.56613226 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.60220441 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.56312625 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.5511022 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.55410822 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.55711423 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.54208417 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.53907816 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.54809619 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.54509018 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.53607214 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.53306613 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.51803607 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.52705411 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.5240481 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.52104208 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.51503006 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.51202405 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.50300601 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.50901804 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.50601202 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.5 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,43.06122449 uV,True,-0.53006012 mV
0.029209971083281872,0.012673216080143955,0.9029738770523622,0.4518000530682553,0.014034975165797959,0.02805049710392433,0.038778758225515235,,44.89795918 uV,False,
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.99699399 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-2. mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.98496994 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.98797595 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.99398798 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.99098196 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.98196393 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.9759519 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.97895792 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.97294589 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.96993988 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.96392786 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.96693387 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.95791583 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.96092184 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.95190381 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.95490982 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.9488978 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.94589178 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.94288577 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.9248497 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.92785571 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.93386774 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.93086172 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.92184369 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.91883768 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.91583166 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.90380762 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.90681363 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.91282565 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.9008016 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.90981964 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.88877756 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.89478958 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.89779559 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.88577154 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.93987976 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.93687375 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.89178357 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.87975952 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.88276553 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.87675351 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.87374749 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.87074148 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.86773547 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.85270541 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.86172345 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.86472946 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.85571142 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.8496994 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.85871743 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.83767535 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.84368737 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.84669339 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.83466934 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.84068136 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.82865731 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.83166333 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.81663327 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.81362725 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.81963928 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.80761523 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.80460922 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.81062124 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.79859719 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.80160321 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.8256513 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.78056112 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.78657315 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.79559118 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.79258517 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.82264529 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.78957916 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.77755511 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.7745491 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.78356713 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.77154309 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.76553106 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.76853707 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.75951904 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.75651303 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,44.89795918 uV,True,-1.76252505 mV
