composite_error,center_error,pva_magnitude,circular_std,cwce,angular_Zscore,nmse,error_message,g_cosine,glob_inh,w_inh
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.46192385 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.46492986 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.4498998 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.44088176 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.44689379 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.44388778 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.43787575 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.43186373 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.42885772 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.4258517 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.41983968 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.43486974 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.42284569 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.41683367 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.45891784 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.41382766 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.41082164 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.40480962 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.40781563 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.3987976 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.39579158 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.39278557 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.38376754 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.38677355 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.38977956 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.37775551 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.38076152 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.3747495 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.37174349 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.36272545 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.36573146 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.36873747 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.35671343 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.40180361 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.35370741 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.34769539 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.34168337 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.3507014 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.34468938 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.33867735 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.35971944 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.33567134 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.32665331 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.33266533 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.32364729 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.32965932 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.31763527 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.32064128 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.31162325 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.31462926 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.30861723 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.30561122 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.30260521 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.2995992 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.29659319 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.29058116 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.28757515 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.28456914 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.26653307 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.2755511 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.27855711 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.26953908 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.28156313 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.26352705 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.26052104 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.25450902 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.24849699 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.25751503 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.23947896 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.25150301 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.24549098 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.24248497 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.29358717 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.23647295 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.23346693 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.22745491 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.2244489 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.27254509 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.23046092 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.21843687 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.22144289 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.21543086 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.20641283 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.21242485 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.20340681 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.20941884 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.19739479 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.2004008 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.19438878 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.18837675 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.19138277 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.18537074 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.18236473 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.17935872 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.17334669 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.16733467 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.16432866 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.17034068 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.15531062 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.16132265 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.15230461 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.14028056 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.13426854 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.1492986 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.13126253 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.1252505 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.14629259 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.12825651 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.14328657 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.17635271 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.13727455 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.12224449 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.11322645 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.11923848 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.11623246 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.15831663 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.11022044 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.09819639 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.10721443 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.10420842 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.09519038 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.09218437 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.1012024 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.07715431 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.08617234 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.08917836 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.08016032 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.07114228 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.0741483 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.08316633 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.06813627 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.06212425 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.05911824 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.05611222 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.0501002 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.04108216 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.04408818 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.05310621 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.03807615 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.03507014 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.03206413 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.02905812 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.0260521 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.06513026 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.02304609 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.01102204 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.01402806 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.02004008 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.01703407 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.00801603 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.04709419 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.00200401 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-1.00501002 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.998998 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.99298597 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.99599198 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.98697395 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.98396794 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.98997996 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.97795591 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.9749499 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.98096192 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.97194389 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.96893788 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.96593186 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.95991984 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.95691383 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.95390782 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.9509018 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.94789579 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.94488978 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.93887776 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.93587174 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.92985972 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.93286573 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.9238477 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.92685371 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.91482966 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.92084168 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.91182365 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.91783567 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.96292585 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.90581162 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.90280561 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.90881764 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.89679359 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.8997996 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.89378758 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.94188377 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.89078156 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.88476954 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.88777555 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.88176353 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.87274549 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.86673347 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.87875752 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.8757515 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.86973948 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.86372745 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.86072144 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.85470942 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.85771543 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.84569138 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.85170341 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.84268537 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.83667335 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.83967936 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.83366733 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.83066132 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.8246493 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.82164329 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.81863727 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.80961924 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.81563126 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.81262525 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.84869739 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.80360721 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.79759519 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.80661323 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.8006012 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.79458918 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.79158317 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.78557114 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.82765531 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.78857715 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.78256513 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.77655311 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.77054108 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.77955912 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.76753507 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.77354709 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.76452906 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.76152305 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.75851703 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.75551102 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.75250501 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.749499 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.74048096 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.73146293 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.74348697 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.73747495 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.73446894 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.72845691 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.7254509 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.71342685 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.71643287 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.71943888 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.71042084 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.70440882 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.70741483 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.69839679 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.70140281 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.68937876 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.69539078 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.69238477 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.74649299 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.68036072 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.68637275 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.72244489 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.68336673 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.67735471 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.6743487 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.66232465 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.66533066 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.67134269 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.65931864 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.66833667 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.6503006 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.65631263 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.64729459 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.65330661 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.64428858 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.64128257 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.63827655 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.63527054 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.63226453 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.62925852 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.62324649 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.61122244 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.61422846 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.62024048 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.59619238 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.60521042 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.60821643 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.5991984 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.59018036 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.60220441 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.59318637 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.58416834 mV
,0.0,0.0,6.069708517540586,0.0,0.0,,,74.28571429 uV,True,-0.58116232 mV
